product_id,user_id,title,date
1xSGQ8njECykYI_2026-03-04,Kfs7tyaFPvUVicgsL4,LADY'S RANKED,2026-03-04 12:00:00
1xSGQ8njECykYI_2026-03-11,JnGVWij06RTTIOrPN5,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,nPMo4lxaEf3mZiqCzI,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,wMhv1nKa7PHNtl6P2B,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,tMPnY35lgYmMtWyHAg,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,0m8aY1UMcsrCNP6CVB,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,YqFq98builTrAHDCxt,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,76YFNq5U4tjjFl8THO,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,7qyHuM5qBy1soWkEjZ,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,Kfs7tyaFPvUVicgsL4,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,tb3e4i1jSbunsVmdvL,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,VlCVgb4rSQ1K86DKct,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-11,lKzUGuvzqGaN0OSuLn,LADY'S RANKED,2026-03-11 18:30:00
1xSGQ8njECykYI_2026-03-18,lKzUGuvzqGaN0OSuLn,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,VUWYY84rRbQoUnRfnM,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,0m8aY1UMcsrCNP6CVB,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,SrylatDvLO1HbQI6xj,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,YqFq98builTrAHDCxt,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,7qyHuM5qBy1soWkEjZ,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,tMPnY35lgYmMtWyHAg,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,tb3e4i1jSbunsVmdvL,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,nPMo4lxaEf3mZiqCzI,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,Kfs7tyaFPvUVicgsL4,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,VlCVgb4rSQ1K86DKct,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,wMhv1nKa7PHNtl6P2B,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,IDKXvCyvrseEzw8mM9,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,gxvCjC693IgaHn07P4,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,Tr4ieRgtxqmamZ0t90,LADY'S RANKED,2026-03-18 12:00:00
1xSGQ8njECykYI_2026-03-18,tii5pEs0Bby5bGpqgp,LADY'S RANKED,2026-03-18 12:00:00
22CBfE0RmHoNEG,0Gqv4eGeTKpKzpiE8l,SATURDAY RANKED 1300+ 📈 ,2026-01-24 12:00:00
22CBfE0RmHoNEG,QVMrNIG1xw21ds4E7f,SATURDAY RANKED 1300+ 📈 ,2026-01-24 12:00:00
2YrJdduGLnPZ8O,MoKlXZ1cfYf9jgvWUM,V7 Rookie Series,2025-09-20 10:00:00
34ncmluWnD7PCp,MoKlXZ1cfYf9jgvWUM,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp,ZPZohqBnu5NuhJrXuA,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp,Eb1tmB9MOjoFhu2xn8,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp,zSMy7sfSlKPWCGTdan,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp,iRGNemUvIVRFEs1R5W,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp,HdvdmCyOd0DkBRHeiw,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-08,zSZhGuMiIDiEWPDVgu,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-08,iRGNemUvIVRFEs1R5W,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-08,zSMy7sfSlKPWCGTdan,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-08,Eb1tmB9MOjoFhu2xn8,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-08,ZPZohqBnu5NuhJrXuA,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-08,8Kr3oQY5KAJDPLHNk2,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-08,i7NAKop4KaEKSxwUMd,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-08,y7wIJ2HYS9YQV8kySn,THURSDAY RANKED 📈 900 - 1099,2026-01-08 10:00:00
34ncmluWnD7PCp_2026-01-15,j9KL6PNGJxB2tqsu3e,THURSDAY RANKED 📈 900 - 1099,2026-01-15 10:00:00
34ncmluWnD7PCp_2026-01-15,wMhv1nKa7PHNtl6P2B,THURSDAY RANKED 📈 900 - 1099,2026-01-15 10:00:00
34ncmluWnD7PCp_2026-01-15,zSMy7sfSlKPWCGTdan,THURSDAY RANKED 📈 900 - 1099,2026-01-15 10:00:00
34ncmluWnD7PCp_2026-01-15,62maeS68KdaXj5L8i8,THURSDAY RANKED 📈 900 - 1099,2026-01-15 10:00:00
34ncmluWnD7PCp_2026-01-15,dwNjAKqR4uFMz5MnC7,THURSDAY RANKED 📈 900 - 1099,2026-01-15 10:00:00
34ncmluWnD7PCp_2026-01-15,yjADSM7UvidXD93IZe,THURSDAY RANKED 📈 900 - 1099,2026-01-15 10:00:00
34ncmluWnD7PCp_2026-01-15,twgCHoOUVt8rZl4dMe,THURSDAY RANKED 📈 900 - 1099,2026-01-15 10:00:00
34ncmluWnD7PCp_2026-01-15,Eb1tmB9MOjoFhu2xn8,THURSDAY RANKED 📈 900 - 1099,2026-01-15 10:00:00
34ncmluWnD7PCp_2026-01-29,MoKlXZ1cfYf9jgvWUM,THURSDAY RANKED 📈 900 - 1099,2026-01-29 10:00:00
34ncmluWnD7PCp_2026-01-29,HdvdmCyOd0DkBRHeiw,THURSDAY RANKED 📈 900 - 1099,2026-01-29 10:00:00
34ncmluWnD7PCp_2026-01-29,7qyHuM5qBy1soWkEjZ,THURSDAY RANKED 📈 900 - 1099,2026-01-29 10:00:00
34ncmluWnD7PCp_2026-01-29,H3nHOOenr3xcu3u4ME,THURSDAY RANKED 📈 900 - 1099,2026-01-29 10:00:00
34ncmluWnD7PCp_2026-02-12,wMhv1nKa7PHNtl6P2B,THURSDAY RANKED 📈 900 - 1099,2026-02-12 10:00:00
34ncmluWnD7PCp_2026-02-12,nPMo4lxaEf3mZiqCzI,THURSDAY RANKED 📈 900 - 1099,2026-02-12 10:00:00
34ncmluWnD7PCp_2026-02-12,7qyHuM5qBy1soWkEjZ,THURSDAY RANKED 📈 900 - 1099,2026-02-12 10:00:00
34ncmluWnD7PCp_2026-02-12,NJURZwOoMbnoq7nMJh,THURSDAY RANKED 📈 900 - 1099,2026-02-12 10:00:00
34ncmluWnD7PCp_2026-02-12,WeUQA3oqDlLLagLtno,THURSDAY RANKED 📈 900 - 1099,2026-02-12 10:00:00
34ncmluWnD7PCp_2026-02-12,VnyJHu07MagGnqUYqj,THURSDAY RANKED 📈 900 - 1099,2026-02-12 10:00:00
34ncmluWnD7PCp_2026-02-12,YqFq98builTrAHDCxt,THURSDAY RANKED 📈 900 - 1099,2026-02-12 10:00:00
34ncmluWnD7PCp_2026-02-12,82ORHimz1avIgWLiZR,THURSDAY RANKED 📈 900 - 1099,2026-02-12 10:00:00
34ncmluWnD7PCp_2026-02-26,MoKlXZ1cfYf9jgvWUM,THURSDAY RANKED 📈 900 - 1099,2026-02-26 10:00:00
34ncmluWnD7PCp_2026-02-26,HdvdmCyOd0DkBRHeiw,THURSDAY RANKED 📈 900 - 1099,2026-02-26 10:00:00
3b0Exx8SVmjgmW,MoKlXZ1cfYf9jgvWUM,⚡ POWER DUO ⚡,2025-11-15 18:00:00
4d3zxAWvXjDYeY,MoKlXZ1cfYf9jgvWUM,SATURDAY RANKED 📈 1300+,2026-02-14 12:00:00
4iqsSOVrUKOR1Q,y7wIJ2HYS9YQV8kySn,2 Корзинка,2025-12-09 14:00:00
4iqsSOVrUKOR1Q,ya4rrTV33k4Plm5RcD,2 Корзинка,2025-12-09 14:00:00
4iqsSOVrUKOR1Q,YqFq98builTrAHDCxt,2 Корзинка,2025-12-09 14:00:00
4iqsSOVrUKOR1Q,7qyHuM5qBy1soWkEjZ,2 Корзинка,2025-12-09 14:00:00
4iqsSOVrUKOR1Q,O7PsQcpfkwMyc3OG1A,2 Корзинка,2025-12-09 14:00:00
4iqsSOVrUKOR1Q,dZfNiyTtM3AtfqtjLk,2 Корзинка,2025-12-09 14:00:00
4iqsSOVrUKOR1Q,226OyEbyjAZ2Ab5wui,2 Корзинка,2025-12-09 14:00:00
4iqsSOVrUKOR1Q,ofKsrojVDehhyczQY6,2 Корзинка,2025-12-09 14:00:00
5buezBilw5U5Qc,MoKlXZ1cfYf9jgvWUM,V7 Rookie Series,2025-09-15 11:00:00
5buezBilw5U5Qc_2025-09-15,jRCdYCYth2ilZPapYq,V7 Rookie Series,2025-09-15 16:30:00
5buezBilw5U5Qc_2025-09-15,EzHPKVins0o363TZvs,V7 Rookie Series,2025-09-15 16:30:00
5buezBilw5U5Qc_2025-09-15,k8zUs91gXXJ1hMF6VC,V7 Rookie Series,2025-09-15 16:30:00
5buezBilw5U5Qc_2025-09-15,moevPwM0ZEHs8qytfm,V7 Rookie Series,2025-09-15 16:30:00
5buezBilw5U5Qc_2025-09-15,Iv4vV5wUa7ddKoxith,V7 Rookie Series,2025-09-15 16:30:00
5buezBilw5U5Qc_2025-09-15,i6MHCmCY4HD5JTK77v,V7 Rookie Series,2025-09-15 16:30:00
5buezBilw5U5Qc_2025-09-15,iCAbk9NwHcls9EXX2p,V7 Rookie Series,2025-09-15 16:30:00
5buezBilw5U5Qc_2025-09-15,8xgEMt59eVL7FE61lP,V7 Rookie Series,2025-09-15 16:30:00
69NHLBYJVqMyp8,0m8aY1UMcsrCNP6CVB,V7 MORNING BEGINNERS 🌞,
69NHLBYJVqMyp8,C8rKCDaqrjFCRNkZnC,V7 MORNING BEGINNERS 🌞,
69NHLBYJVqMyp8,VG2iiLMr0ABYAypiHP,V7 MORNING BEGINNERS 🌞,
69NHLBYJVqMyp8,lKzUGuvzqGaN0OSuLn,V7 MORNING BEGINNERS 🌞,
69NHLBYJVqMyp8,82ORHimz1avIgWLiZR,V7 MORNING BEGINNERS 🌞,
69NHLBYJVqMyp8,Kfs7tyaFPvUVicgsL4,V7 MORNING BEGINNERS 🌞,
69NHLBYJVqMyp8,YLOiicfev3mCzbRvN6,V7 MORNING BEGINNERS 🌞,
69NHLBYJVqMyp8,i7NAKop4KaEKSxwUMd,V7 MORNING BEGINNERS 🌞,
6MYX6p5DU9NGOH,MoKlXZ1cfYf9jgvWUM,MIXED PAIR AMERICANO,2026-03-20 14:00:00
6MYX6p5DU9NGOH,YLOiicfev3mCzbRvN6,MIXED PAIR AMERICANO,2026-03-20 14:00:00
6MYX6p5DU9NGOH,1U4rauZXdCdZKHWYNi,MIXED PAIR AMERICANO,2026-03-20 14:00:00
6MYX6p5DU9NGOH_2026-03-20,IDKXvCyvrseEzw8mM9,MIXED PAIR AMERICANO,2026-03-20 19:00:00
6MYX6p5DU9NGOH_2026-03-20,iDwrJlQf5ac8PU0Alh,MIXED PAIR AMERICANO,2026-03-20 19:00:00
6MYX6p5DU9NGOH_2026-03-20,0Gqv4eGeTKpKzpiE8l,MIXED PAIR AMERICANO,2026-03-20 19:00:00
6MYX6p5DU9NGOH_2026-03-20,gxvCjC693IgaHn07P4,MIXED PAIR AMERICANO,2026-03-20 19:00:00
6MYX6p5DU9NGOH_2026-03-20,NJURZwOoMbnoq7nMJh,MIXED PAIR AMERICANO,2026-03-20 19:00:00
6MYX6p5DU9NGOH_2026-03-20,iRGNemUvIVRFEs1R5W,MIXED PAIR AMERICANO,2026-03-20 19:00:00
6MYX6p5DU9NGOH_2026-03-20,dNOFqPgdhTUYOYplBk,MIXED PAIR AMERICANO,2026-03-20 19:00:00
6MYX6p5DU9NGOH_2026-03-20,ofKsrojVDehhyczQY6,MIXED PAIR AMERICANO,2026-03-20 19:00:00
6MYX6p5DU9NGOH_2026-03-27,1U4rauZXdCdZKHWYNi,MIXED PAIR AMERICANO,2026-03-27 19:00:00
6MYX6p5DU9NGOH_2026-03-27,eDvfHTHyBwwSEp94uz,MIXED PAIR AMERICANO,2026-03-27 19:00:00
6MYX6p5DU9NGOH_2026-03-27,7qyHuM5qBy1soWkEjZ,MIXED PAIR AMERICANO,2026-03-27 19:00:00
6MYX6p5DU9NGOH_2026-03-27,kuVIGwWXCs1SotwZSk,MIXED PAIR AMERICANO,2026-03-27 19:00:00
6MYX6p5DU9NGOH_2026-03-27,WeUQA3oqDlLLagLtno,MIXED PAIR AMERICANO,2026-03-27 19:00:00
6MYX6p5DU9NGOH_2026-03-27,YqFq98builTrAHDCxt,MIXED PAIR AMERICANO,2026-03-27 19:00:00
6MYX6p5DU9NGOH_2026-03-27,dd7pRV9PO0CMqYBZDf,MIXED PAIR AMERICANO,2026-03-27 19:00:00
6MYX6p5DU9NGOH_2026-03-27,GFDpxbjbxefdI38cBL,MIXED PAIR AMERICANO,2026-03-27 19:00:00
6MYX6p5DU9NGOH_2026-04-03,g9uMK3q3i9XjHkofF1,MIXED PAIR AMERICANO,2026-04-03 19:00:00
6MYX6p5DU9NGOH_2026-04-03,0Gqv4eGeTKpKzpiE8l,MIXED PAIR AMERICANO,2026-04-03 19:00:00
6MYX6p5DU9NGOH_2026-04-03,EhBVHh1FtxcTo1XbAI,MIXED PAIR AMERICANO,2026-04-03 19:00:00
6MYX6p5DU9NGOH_2026-04-03,gxvCjC693IgaHn07P4,MIXED PAIR AMERICANO,2026-04-03 19:00:00
6MYX6p5DU9NGOH_2026-04-03,l1uhXjNfSTqml1IWuH,MIXED PAIR AMERICANO,2026-04-03 19:00:00
6MYX6p5DU9NGOH_2026-04-03,VlCVgb4rSQ1K86DKct,MIXED PAIR AMERICANO,2026-04-03 19:00:00
6MYX6p5DU9NGOH_2026-04-03,66M1dzIycnaQ5H4341,MIXED PAIR AMERICANO,2026-04-03 19:00:00
6MYX6p5DU9NGOH_2026-04-03,tMPnY35lgYmMtWyHAg,MIXED PAIR AMERICANO,2026-04-03 19:00:00
6MYX6p5DU9NGOH_2026-04-10,PVHT0Ih3lF8FbGT82Z,MIXED PAIR AMERICANO,2026-04-10 14:00:00
6MYX6p5DU9NGOH_2026-04-10,YLOiicfev3mCzbRvN6,MIXED PAIR AMERICANO,2026-04-10 14:00:00
6MYX6p5DU9NGOH_2026-04-10,MRMfssuC50C15J2WtH,MIXED PAIR AMERICANO,2026-04-10 14:00:00
6MYX6p5DU9NGOH_2026-04-10,Eb1tmB9MOjoFhu2xn8,MIXED PAIR AMERICANO,2026-04-10 14:00:00
6MYX6p5DU9NGOH_2026-04-10,wMhv1nKa7PHNtl6P2B,MIXED PAIR AMERICANO,2026-04-10 14:00:00
6MYX6p5DU9NGOH_2026-04-10,2NoF0wCGJyOOG8G5iG,MIXED PAIR AMERICANO,2026-04-10 14:00:00
6MYX6p5DU9NGOH_2026-04-10,9B1zVq6SqSHHAZveZ8,MIXED PAIR AMERICANO,2026-04-10 14:00:00
6MYX6p5DU9NGOH_2026-04-10,PMGQ5LR7hax9lveAaz,MIXED PAIR AMERICANO,2026-04-10 14:00:00
6MYX6p5DU9NGOH_2026-04-17,Nr4iBLLmGYlZoK7H6h,MIXED PAIR AMERICANO,2026-04-17 14:00:00
6MYX6p5DU9NGOH_2026-04-17,iCAbk9NwHcls9EXX2p,MIXED PAIR AMERICANO,2026-04-17 14:00:00
6MYX6p5DU9NGOH_2026-04-17,0m8aY1UMcsrCNP6CVB,MIXED PAIR AMERICANO,2026-04-17 14:00:00
6MYX6p5DU9NGOH_2026-04-17,dNOFqPgdhTUYOYplBk,MIXED PAIR AMERICANO,2026-04-17 14:00:00
6MYX6p5DU9NGOH_2026-04-17,tMPnY35lgYmMtWyHAg,MIXED PAIR AMERICANO,2026-04-17 14:00:00
6MYX6p5DU9NGOH_2026-04-17,66M1dzIycnaQ5H4341,MIXED PAIR AMERICANO,2026-04-17 14:00:00
6MYX6p5DU9NGOH_2026-04-17,i7NAKop4KaEKSxwUMd,MIXED PAIR AMERICANO,2026-04-17 14:00:00
6MYX6p5DU9NGOH_2026-04-17,lKzUGuvzqGaN0OSuLn,MIXED PAIR AMERICANO,2026-04-17 14:00:00
6MYX6p5DU9NGOH_2026-04-24,Kfs7tyaFPvUVicgsL4,MIXED PAIR AMERICANO,2026-04-24 14:30:00
6MYX6p5DU9NGOH_2026-04-24,iRGNemUvIVRFEs1R5W,MIXED PAIR AMERICANO,2026-04-24 14:30:00
6MYX6p5DU9NGOH_2026-04-24,dNOFqPgdhTUYOYplBk,MIXED PAIR AMERICANO,2026-04-24 14:30:00
6MYX6p5DU9NGOH_2026-04-24,c18myqRRmYMvKKS6a3,MIXED PAIR AMERICANO,2026-04-24 14:30:00
6MYX6p5DU9NGOH_2026-04-24,0m8aY1UMcsrCNP6CVB,MIXED PAIR AMERICANO,2026-04-24 14:30:00
6MYX6p5DU9NGOH_2026-04-24,pE4wa2CRsS5lXEAkyd,MIXED PAIR AMERICANO,2026-04-24 14:30:00
6MYX6p5DU9NGOH_2026-04-24,y7wIJ2HYS9YQV8kySn,MIXED PAIR AMERICANO,2026-04-24 14:30:00
6MYX6p5DU9NGOH_2026-04-24,Eb1tmB9MOjoFhu2xn8,MIXED PAIR AMERICANO,2026-04-24 14:30:00
6X9jsNSJSsQzTq,EzHPKVins0o363TZvs,THURSDAY RANKED 📈 900 - 1099,2025-12-04 10:00:00
6X9jsNSJSsQzTq,zSZhGuMiIDiEWPDVgu,THURSDAY RANKED 📈 900 - 1099,2025-12-04 10:00:00
6X9jsNSJSsQzTq,dwNjAKqR4uFMz5MnC7,THURSDAY RANKED 📈 900 - 1099,2025-12-04 10:00:00
6X9jsNSJSsQzTq,iRGNemUvIVRFEs1R5W,THURSDAY RANKED 📈 900 - 1099,2025-12-04 10:00:00
6X9jsNSJSsQzTq,nRdxRUhilIluN9nY2U,THURSDAY RANKED 📈 900 - 1099,2025-12-04 10:00:00
6X9jsNSJSsQzTq,wuPDMStNYOynD1DBom,THURSDAY RANKED 📈 900 - 1099,2025-12-04 10:00:00
6X9jsNSJSsQzTq,i7NAKop4KaEKSxwUMd,THURSDAY RANKED 📈 900 - 1099,2025-12-04 10:00:00
6X9jsNSJSsQzTq,C8rKCDaqrjFCRNkZnC,THURSDAY RANKED 📈 900 - 1099,2025-12-04 10:00:00
6j6QlU27lSFwJY,MoKlXZ1cfYf9jgvWUM,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY,iRGNemUvIVRFEs1R5W,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY,dZfNiyTtM3AtfqtjLk,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-09-19,dwNjAKqR4uFMz5MnC7,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-09-19,iRGNemUvIVRFEs1R5W,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-09-19,dZfNiyTtM3AtfqtjLk,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-09-19,Iv4vV5wUa7ddKoxith,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-09-19,x6bAgOsbhgbPuleGtT,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-09-19,BOUcLom4XGSW3IPCmZ,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-09-19,cV1sTkG8oO9alzuDis,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-09-19,ovIoC9LwGFMVDe7PfE,Morning Coffee ☕️,2025-09-19 09:00:00
6j6QlU27lSFwJY_2025-10-03,cV1sTkG8oO9alzuDis,Morning Coffee ☕️,2025-10-03 10:00:00
6j6QlU27lSFwJY_2025-10-03,h3bqpFqf11Rx8i5MhD,Morning Coffee ☕️,2025-10-03 10:00:00
6j6QlU27lSFwJY_2025-10-03,dNOFqPgdhTUYOYplBk,Morning Coffee ☕️,2025-10-03 10:00:00
6j6QlU27lSFwJY_2025-10-03,v3RK2S8swoGjkfbgHK,Morning Coffee ☕️,2025-10-03 10:00:00
6j6QlU27lSFwJY_2025-10-03,x6bAgOsbhgbPuleGtT,Morning Coffee ☕️,2025-10-03 10:00:00
6j6QlU27lSFwJY_2025-10-03,QKoDQlh5QfXmyz91AU,Morning Coffee ☕️,2025-10-03 10:00:00
6j6QlU27lSFwJY_2025-10-03,DrJtiacVU1lPLX2zje,Morning Coffee ☕️,2025-10-03 10:00:00
6j6QlU27lSFwJY_2025-10-03,EzHPKVins0o363TZvs,Morning Coffee ☕️,2025-10-03 10:00:00
7MTdr1N2fl62xm,Tr4ieRgtxqmamZ0t90,Friendly match,2026-02-09 13:00:00
7MTdr1N2fl62xm,YqFq98builTrAHDCxt,Friendly match,2026-02-09 13:00:00
7MTdr1N2fl62xm,nPMo4lxaEf3mZiqCzI,Friendly match,2026-02-09 13:00:00
7MTdr1N2fl62xm,7qyHuM5qBy1soWkEjZ,Friendly match,2026-02-09 13:00:00
8lXLsaFHDEiQju,0m8aY1UMcsrCNP6CVB,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,v1Y0OpNT1Mq3GhmIQH,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,JnGVWij06RTTIOrPN5,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,NJURZwOoMbnoq7nMJh,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,wuPDMStNYOynD1DBom,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,1U4rauZXdCdZKHWYNi,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,dd7pRV9PO0CMqYBZDf,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,YqFq98builTrAHDCxt,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,lKzUGuvzqGaN0OSuLn,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,uXdkGwIv1GO5DQAIcX,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,7qyHuM5qBy1soWkEjZ,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,kGtxyXStCaCyOZioyk,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,IIHJkOV6sYW2H5Eqjl,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,9B1zVq6SqSHHAZveZ8,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,nPMo4lxaEf3mZiqCzI,5 o’clock Padel&tea ,2026-02-04 17:00:00
8lXLsaFHDEiQju,y7wIJ2HYS9YQV8kySn,5 o’clock Padel&tea ,2026-02-04 17:00:00
9N4ZMEUFLNjPqs,v1Y0OpNT1Mq3GhmIQH,👨‍👩‍👧‍👦 Family Team Americano,2025-10-11 11:00:00
